iter	Logloss
712	0.01422247142
713	0.01420959424
714	0.01418775355
715	0.01417366624
716	0.01415620487
717	0.01415178376
718	0.01412198756
719	0.014110635
720	0.01409010138
721	0.01408687495
722	0.0140716759
723	0.01402683255
724	0.01402102891
725	0.01401299431
726	0.01399505263
727	0.01395467858
728	0.01395475134
729	0.01393413753
730	0.01392400152
731	0.01391182172
732	0.01389748538
733	0.01389464323
734	0.01386974893
735	0.01385732134
736	0.01381945777
737	0.01381915584
738	0.01381590911
739	0.01380696836
740	0.01380071109
741	0.01378075335
742	0.01377240966
743	0.01373939931
744	0.01371664012
745	0.01370250159
746	0.01369640032
747	0.01369012572
748	0.01368342856
749	0.01367774353
750	0.01365497268
751	0.01364588435
752	0.01363676997
753	0.01362503682
754	0.01360951303
755	0.01359854545
756	0.01357206874
757	0.01355739524
758	0.01355036941
759	0.01353796687
760	0.01353790125
761	0.01352145766
762	0.01351370944
763	0.01349814202
764	0.01348658676
765	0.01348651973
766	0.01347604123
767	0.01345645058
768	0.01345645058
769	0.01345176314
770	0.01345173226
771	0.01344280796
772	0.01344103156
773	0.01343242653
774	0.01342586556
775	0.01340036611
776	0.01338821352
777	0.01337916066
778	0.01337917712
779	0.01337913822
780	0.01335926879
781	0.01333376435
782	0.01333383922
783	0.01333383356
784	0.01332760964
785	0.01332759161
786	0.01332758765
787	0.01332758791
788	0.01332755783
789	0.01331887516
790	0.0133188289
791	0.01331878517
792	0.01331877624
793	0.01331163345
794	0.0133115987
795	0.01331161024
796	0.01331160565
797	0.01331161509
798	0.01331156493
799	0.01331156493
800	0.0132982452
801	0.01326909755
802	0.01326905253
803	0.01326896895
804	0.01326895867
805	0.01326902342
806	0.01326892571
807	0.01326827746
808	0.01326777921
809	0.01326824295
810	0.01326829935
811	0.01326819852
812	0.01326824411
813	0.01326826193
814	0.01326826193
815	0.01326826193
816	0.0132682272
817	0.01325828891
818	0.01325828891
819	0.01325821153
820	0.01325810688
821	0.01325822659
822	0.01325822659
823	0.01325811685
824	0.01325811685
825	0.01325811685
826	0.01325811685
827	0.01325820267
828	0.01325821346
829	0.01325821002
830	0.01325821002
831	0.01325821002
832	0.01325821002
833	0.01325819789
834	0.01325819789
835	0.01325808654
836	0.0132581481
837	0.0132581481
838	0.0132581516
839	0.0132581516
840	0.0132581516
841	0.01325805933
842	0.0132581668
843	0.01325812051
844	0.01325812051
845	0.01325822175
846	0.01325817267
847	0.0132581185
848	0.01325817427
849	0.01325812308
850	0.01325809756
851	0.01325809756
852	0.01325811617
853	0.01325811617
854	0.01325811617
855	0.01325806641
856	0.01324866406
857	0.01324866406
858	0.01324866406
859	0.01324866406
860	0.01324866406
861	0.01324866406
862	0.01324866406
863	0.01324866406
864	0.01324866406
865	0.01324866406
866	0.01324866406
867	0.01324866406
868	0.01324866406
869	0.01324866406
870	0.01324866406
871	0.01324866406
872	0.01324866406
873	0.01324866406
874	0.01324866406
875	0.01324866406
876	0.01324866406
877	0.01324866406
878	0.01324866406
879	0.01324866406
880	0.01324866406
881	0.01324866406
882	0.01324866406
883	0.01324866406
884	0.01324866406
885	0.01324866406
886	0.01324866406
887	0.01324866406
888	0.01324866406
889	0.01324866406
890	0.01324866406
891	0.01324866406
892	0.01324866406
893	0.01324866406
894	0.01324866406
895	0.01324866406
896	0.01324866406
897	0.01324866406
898	0.01324866406
899	0.01324866406
900	0.01324866406
901	0.01324866406
902	0.01324866406
903	0.01324866406
904	0.01324866406
905	0.01324866406
906	0.01324866406
907	0.01324866406
908	0.0132486378
909	0.0132486378
910	0.0132486378
911	0.01324867662
912	0.01324867662
913	0.01324867662
914	0.01324867662
915	0.01324867662
916	0.01324867662
917	0.01324867662
918	0.01324867662
919	0.01324867662
920	0.01324867662
921	0.01324867662
922	0.01324867662
923	0.01324860407
924	0.01324860407
925	0.01324860407
926	0.01324860407
927	0.01324860407
928	0.01324860407
929	0.01324860407
930	0.01324860407
931	0.01324860407
932	0.01324867605
933	0.01324867605
934	0.01324867605
935	0.01324867605
936	0.01324867605
937	0.01324867605
938	0.01324867605
939	0.01324867605
940	0.01324858227
941	0.01324818176
942	0.01324818176
943	0.01324818176
944	0.013248594
945	0.013248594
946	0.01324856327
947	0.01324856327
948	0.01324856327
949	0.01324856327
950	0.01324864121
951	0.01324864121
952	0.01324864121
953	0.01324856451
954	0.01324856451
955	0.01324856451
956	0.01324856451
957	0.01324856451
958	0.01324856451
959	0.01324856451
960	0.01324856451
961	0.01324856451
962	0.01324856451
963	0.01324856451
964	0.01324856451
965	0.01324856451
966	0.01324856451
967	0.01324856451
968	0.01324856451
969	0.01324856451
970	0.01324856451
971	0.01324856451
972	0.01324856451
973	0.01324856451
974	0.01324856451
975	0.01324856451
976	0.01324856451
977	0.01324856451
978	0.01324856451
979	0.01324856451
980	0.01324856451
981	0.01324856451
982	0.01324856451
983	0.01324856451
984	0.01324856451
985	0.01324856451
986	0.01324856451
987	0.01324856451
988	0.01324856451
989	0.01324856451
990	0.01324856451
991	0.01324856451
992	0.01324856451
993	0.01324856451
994	0.01324856451
995	0.01324856451
996	0.01324856451
997	0.01324856451
998	0.01324856451
999	0.01324856451
